# Gamma at 1
# M  at 87
# K  at 137
# Gamma at 237
119	4.814617E+02	6.000193E+02	8.768604E+02	1.257789E+03	1.306865E+03	1.389423E+03
120	4.829375E+02	5.974361E+02	8.877476E+02	1.253683E+03	1.303548E+03	1.386363E+03
121	4.845653E+02	5.947479E+02	8.984633E+02	1.249671E+03	1.300167E+03	1.383158E+03
122	4.863539E+02	5.919536E+02	9.089659E+02	1.245787E+03	1.296719E+03	1.379770E+03
123	4.883105E+02	5.890510E+02	9.192094E+02	1.242066E+03	1.293203E+03	1.376172E+03
124	4.904408E+02	5.860372E+02	9.291432E+02	1.238549E+03	1.289622E+03	1.372392E+03
125	4.927503E+02	5.829088E+02	9.387131E+02	1.235284E+03	1.285978E+03	1.368482E+03
126	4.952436E+02	5.796623E+02	9.478607E+02	1.232324E+03	1.282268E+03	1.364430E+03
127	4.979246E+02	5.762941E+02	9.565217E+02	1.229730E+03	1.278492E+03	1.360156E+03
128	5.007969E+02	5.728014E+02	9.646254E+02	1.227562E+03	1.274652E+03	1.355632E+03
129	5.038646E+02	5.691824E+02	9.720977E+02	1.225886E+03	1.270751E+03	1.350943E+03
130	5.071315E+02	5.654364E+02	9.788652E+02	1.224768E+03	1.266787E+03	1.346163E+03
131	5.105999E+02	5.615628E+02	9.848570E+02	1.224278E+03	1.262748E+03	1.341174E+03
132	5.142697E+02	5.575601E+02	9.900080E+02	1.224476E+03	1.258623E+03	1.335736E+03
133	5.181389E+02	5.534260E+02	9.942619E+02	1.225418E+03	1.254412E+03	1.329840E+03
134	5.222057E+02	5.491591E+02	9.975773E+02	1.227140E+03	1.250122E+03	1.324001E+03
135	5.264677E+02	5.447592E+02	9.999329E+02	1.229655E+03	1.245772E+03	1.319108E+03
136	5.309216E+02	5.402265E+02	1.001329E+03	1.232950E+03	1.241388E+03	1.315961E+03
137	5.355616E+02	5.355616E+02	1.001787E+03	1.236991E+03	1.236991E+03	1.314928E+03
138	5.307645E+02	5.403819E+02	1.001345E+03	1.232577E+03	1.241745E+03	1.315936E+03
139	5.258361E+02	5.453765E+02	1.000055E+03	1.228129E+03	1.247169E+03	1.318855E+03
140	5.207782E+02	5.505367E+02	9.979792E+02	1.223643E+03	1.253191E+03	1.323127E+03
141	5.155920E+02	5.558535E+02	9.951857E+02	1.219098E+03	1.259742E+03	1.328099E+03
142	5.102790E+02	5.613174E+02	9.917423E+02	1.214476E+03	1.266755E+03	1.333206E+03
143	5.048412E+02	5.669190E+02	9.877141E+02	1.209760E+03	1.274160E+03	1.338082E+03
144	4.992812E+02	5.726482E+02	9.831614E+02	1.204945E+03	1.281892E+03	1.342581E+03
145	4.936022E+02	5.784947E+02	9.781383E+02	1.200029E+03	1.289890E+03	1.346715E+03
146	4.878077E+02	5.844477E+02	9.726936E+02	1.195011E+03	1.298102E+03	1.350565E+03
147	4.819010E+02	5.904958E+02	9.668708E+02	1.189891E+03	1.306479E+03	1.354207E+03
148	4.758854E+02	5.966274E+02	9.607088E+02	1.184665E+03	1.314984E+03	1.357688E+03
149	4.697644E+02	6.028309E+02	9.542417E+02	1.179325E+03	1.323582E+03	1.361021E+03
150	4.635414E+02	6.090952E+02	9.474989E+02	1.173866E+03	1.332244E+03	1.364211E+03
151	4.572202E+02	6.154092E+02	9.405053E+02	1.168283E+03	1.340941E+03	1.367264E+03
152	4.508044E+02	6.217625E+02	9.332820E+02	1.162572E+03	1.349650E+03	1.370197E+03
153	4.442979E+02	6.281449E+02	9.258474E+02	1.156729E+03	1.358348E+03	1.373029E+03
154	4.377044E+02	6.345466E+02	9.182182E+02	1.150750E+03	1.367016E+03	1.375776E+03
155	4.310275E+02	6.409579E+02	9.104088E+02	1.144629E+03	1.375639E+03	1.378447E+03
156	4.242709E+02	6.473695E+02	9.024322E+02	1.138359E+03	1.381053E+03	1.384204E+03
157	4.174387E+02	6.537723E+02	8.942989E+02	1.131935E+03	1.383603E+03	1.392699E+03
158	4.105354E+02	6.601576E+02	8.860180E+02	1.125353E+03	1.386109E+03	1.401111E+03
